,Dividend Ratio,Price ratio,5 Day Div Moving Average,20 Day Div Moving Average,100 Day Div Moving Average,500 Day Div Moving Average,5 Day Price Moving Average,20 Day Price Moving Average,100 Day Price Moving Average,500 Day Price Moving Average
34,1.038601085682964,1.0,10.312599816793016,10.242192720591783,10.113720901349508,10.0227441802699,102.44292646362285,102.39701344300397,101.09860792781211,100.21972158556243
35,1.049290119889307,1.0,10.355203368511216,10.253354650349852,10.118649913338437,10.023729982667687,103.12599816793019,102.42192720591784,101.13720901349508,100.22744180269902
36,1.0611928012238423,1.0,10.414905829867111,10.280620050674564,10.124769193460823,10.024953838692163,103.5520336851122,102.53354650349854,101.18649913338439,100.23729982667689
37,1.0351347358185081,1.0,10.440157389062039,10.294121604847362,10.128282667042674,10.025656533408533,104.14905829867116,102.80620050674565,101.24769193460823,100.24953838692166
38,1.0535357637591465,1.0,10.475509012747533,10.31219237782705,10.133636243418588,10.026727248683716,104.40157389062044,102.94121604847365,101.28282667042673,100.25656533408537
39,1.0475266621602803,1.0,10.493360165702166,10.316194242780226,10.138388909634616,10.027677781926922,104.75509012747537,103.1219237782705,101.33636243418589,100.26727248683719
40,1.0273962002236532,1.0,10.449572326370859,10.306393620398591,10.141128529656982,10.028225705931396,104.9336016570217,103.16194242780227,101.38388909634615,100.27677781926926
41,1.0052130884164658,1.0,10.337612900756104,10.279383528396128,10.141649838498628,10.028329967699724,104.49572326370863,103.06393620398592,101.4112852965698,100.28225705931398
42,1.0282786278720049,1.0,10.3239006848631,10.265250467710212,10.14447770128583,10.028895540257164,103.3761290075611,102.79383528396129,101.41649838498626,100.28329967699729
43,1.053796344209193,1.0,10.324421845763192,10.275204882023656,10.149857335706749,10.029971467141348,103.23900684863104,102.65250467710212,101.44477701285827,100.28895540257167
44,1.0672218131662439,1.0,10.36381214777512,10.299738928103576,10.156579517023372,10.031315903404673,103.24421845763197,102.75204882023657,101.49857335706746,100.29971467141351
45,1.0498213037111515,1.0,10.408662354750117,10.321680569661911,10.161561647394489,10.032312329478897,103.63812147775124,102.99738928103575,101.5657951702337,100.31315903404676
46,1.0587475090646097,1.0,10.515731196046403,10.356564547939112,10.16743639830095,10.03348727966019,104.0866235475012,103.21680569661912,101.61561647394487,100.323123294789
47,1.046796498975314,1.0,10.55276693825302,10.382711931948414,10.17211604819848,10.034423209639696,105.15731196046406,103.56564547939112,101.67436398300948,100.33487279660193
48,1.0299802305201406,1.0,10.505134710874916,10.387339553936984,10.175114071250494,10.035022814250098,105.52766938253023,103.82711931948415,101.72116048198478,100.34423209639698
49,1.0161898990358629,1.0,10.403070882614154,10.393210753221116,10.176733061154081,10.035346612230816,105.0513471087492,103.87339553936984,101.75114071250493,100.35022814250101
50,1.0250495757845761,1.0,10.353527426761003,10.391741369098302,10.179238018732539,10.035847603746507,104.03070882614159,103.93210753221118,101.7673306115408,100.35346612230819
51,1.0089928849567191,1.0,10.254018178545223,10.380567026303714,10.180137307228211,10.036027461445643,103.53527426761006,103.91741369098301,101.79238018732538,100.35847603746511
52,1.0128588597164538,1.0,10.186142900027502,10.375741978051419,10.181423193199857,10.036284638639973,102.54018178545225,103.80567026303713,101.80137307228209,100.36027461445646
53,1.032373681462195,1.0,10.190929801911611,10.373998842824317,10.184660561346076,10.036932112269216,101.86142900027505,103.75741978051417,101.81423193199855,100.36284638639975
54,1.049601687991767,1.0,10.257753379823418,10.379499143978718,10.189620730145252,10.037924146029052,101.90929801911614,103.73998842824315,101.84660561346074,100.36932112269218
55,1.051437222599749,1.0,10.310528673453764,10.380572695333939,10.194764452405227,10.038952890481047,102.57753379823421,103.79499143978714,101.8962073014525,100.37924146029053
56,1.0328593314796581,1.0,10.35826156649964,10.366405960461847,10.198050385553193,10.03961007711064,103.10528673453766,103.80572695333936,101.94764452405225,100.38952890481049
57,1.0095290136904156,1.0,10.351601874447564,10.353603099397802,10.199003286922235,10.039800657384447,103.58261566499645,103.66405960461843,101.9805038555319,100.39610077110642
58,1.011510826997549,1.0,10.309876165518272,10.332590631017002,10.20015436962199,10.040030873924398,103.5160187444757,103.53603099397796,101.9900328692223,100.3980065738445
59,1.0076029722367628,1.0,10.225878734008266,10.312628786055244,10.200914666845666,10.040182933369133,103.09876165518276,103.32590631016998,102.00154369621985,100.40030873924401
60,1.0164549706158033,1.0,10.155914230040374,10.307158171251318,10.202560163907245,10.04051203278145,102.25878734008268,103.12628786055241,102.00914666845661,100.40182933369137
61,1.0149220569318687,1.0,10.120039680944794,10.312012655509019,10.204052369600433,10.040810473920086,101.55914230040376,103.07158171251317,102.0256016390724,100.40512032781453
62,1.0236266134309677,1.0,10.148234880425898,10.309686648288501,10.206415030943528,10.041283006188705,101.20039680944798,103.1201265550902,102.04052369600427,100.40810473920091
63,1.0010857000763802,1.0,10.12738462658356,10.283331326222095,10.206523600951167,10.041304720190233,101.48234880425902,103.09686648288502,102.06415030943525,100.4128300618871
64,1.0230465348200415,1.0,10.158271751750117,10.261243687048994,10.20882825443317,10.041765650886635,101.27384626583564,102.83331326222097,102.06523600951162,100.41304720190237
65,1.011678755491499,1.0,10.14871932150151,10.242172412939167,10.20999612998232,10.041999225996465,101.58271751750121,102.61243687048996,102.08828254433166,100.41765650886637
66,1.018797378224107,1.0,10.156469964085987,10.222197347518916,10.21187586780473,10.042375173560947,101.48719321501513,102.42172412939169,102.09996129982318,100.41999225996469
67,0.994749827791353,1.0,10.098716392806757,10.196174011926935,10.211350850583866,10.042270170116776,101.56469964085989,102.22197347518917,102.11875867804727,100.4237517356095
68,1.007959193424497,1.0,10.112463379502993,10.185163493379113,10.212146769926315,10.042429353985266,100.98716392806759,101.96174011926936,102.11350850583862,100.42270170116778
69,1.0122046212930633,1.0,10.090779552449037,10.183170854507713,10.213367232055623,10.042673446411127,101.12463379502992,101.85163493379115,102.12146769926312,100.42429353985267
70,0.9950420793512723,1.0,10.057506200168584,10.168167106291062,10.21287143999075,10.042574287998152,100.90779552449035,101.83170854507715,102.13367232055617,100.42673446411129
71,1.012279310970474,1.0,10.044470065661317,10.16981031929794,10.214099371087796,10.04281987421756,100.57506200168584,101.68167106291062,102.12871439990745,100.42574287998154
72,1.001340636657003,1.0,10.057651683392617,10.164051207768214,10.214233434753497,10.042846686950702,100.44470065661316,101.6981031929794,102.14099371087794,100.42819874217564
73,1.0074465788476399,1.0,10.056626454238904,10.151587656460936,10.21497809263826,10.042995618527653,100.57651683392616,101.64051207768213,102.14233434753494,100.42846686950703
74,1.02624870904016,1.0,10.084714629733096,10.139911166985133,10.217602963542276,10.043520592708457,100.56626454238902,101.51587656460936,102.14978092638259,100.42995618527657
